Created as New Dataset,Sample 002 By Administrator Date Monday, October 13 2025
cm-1,%T
2472.00,101.47
2471.00,101.47
2470.00,101.47
2469.00,101.46
2468.00,101.46
2467.00,101.45
2466.00,101.45
2465.00,101.45
2464.00,101.44
2463.00,101.43
2462.00,101.42
2461.00,101.42
2460.00,101.42
2459.00,101.41
2458.00,101.41
2457.00,101.41
2456.00,101.41
2455.00,101.40
2454.00,101.40
2453.00,101.40
2452.00,101.39
2451.00,101.38
2450.00,101.38
2449.00,101.37
2448.00,101.36
2447.00,101.34
2446.00,101.33
2445.00,101.32
2444.00,101.31
2443.00,101.30
2442.00,101.30
2441.00,101.30
2440.00,101.29
2439.00,101.28
2438.00,101.27
2437.00,101.26
2436.00,101.25
2435.00,101.23
2434.00,101.22
2433.00,101.21
2432.00,101.19
2431.00,101.17
2430.00,101.15
2429.00,101.13
2428.00,101.11
2427.00,101.07
2426.00,101.04
2425.00,101.01
2424.00,100.98
2423.00,100.94
2422.00,100.91
2421.00,100.88
2420.00,100.84
2419.00,100.79
2418.00,100.74
2417.00,100.70
2416.00,100.65
2415.00,100.59
2414.00,100.53
2413.00,100.47
2412.00,100.40
2411.00,100.32
2410.00,100.24
2409.00,100.16
2408.00,100.07
2407.00,99.96
2406.00,99.86
2405.00,99.74
2404.00,99.61
2403.00,99.46
2402.00,99.31
2401.00,99.14
2400.00,98.96
2399.00,98.74
2398.00,98.51
2397.00,98.24
2396.00,97.87
2395.00,97.31
2394.00,96.38
2393.00,94.78
2392.00,92.16
2391.00,88.34
2390.00,83.50
2389.00,78.18
2388.00,73.11
2387.00,41.64
2386.00,30.53
2385.00,20.83
2384.00,13.05
2383.00,7.39
2382.00,3.72
2381.00,1.65
2380.00,0.63
2379.00,0.22
2378.00,0.10
2377.00,0.08
2376.00,0.08
2375.00,0.08
2374.00,0.08
2373.00,0.08
2372.00,0.08
2371.00,0.08
2370.00,0.08
2369.00,0.09
2368.00,0.09
2367.00,0.09
2366.00,0.09
2365.00,0.09
2364.00,0.10
2363.00,0.09
2362.00,0.09
2361.00,0.09
2360.00,0.09
2359.00,0.08
2358.00,0.08
2357.00,0.09
2356.00,0.09
2355.00,0.09
2354.00,0.09
2353.00,0.09
2352.00,0.09
2351.00,0.09
2350.00,0.09
2349.00,0.09
2348.00,0.09
2347.00,0.09
2346.00,0.09
2345.00,0.10
2344.00,0.10
2343.00,0.09
2342.00,0.09
2341.00,0.10
2340.00,0.10
2339.00,0.10
2338.00,0.10
2337.00,0.10
2336.00,0.11
2335.00,0.10
2334.00,0.10
2333.00,0.10
2332.00,0.10
2331.00,0.10
2330.00,0.10
2329.00,0.10
2328.00,0.10
2327.00,0.09
2326.00,0.09
2325.00,0.09
2324.00,0.10
2323.00,0.09
2322.00,0.09
2321.00,0.09
2320.00,0.09
2319.00,0.09
2318.00,0.09
2317.00,0.09
2316.00,0.09
2315.00,0.09
2314.00,0.09
2313.00,0.09
2312.00,0.08
2311.00,0.08
2310.00,0.08
2309.00,0.10
2308.00,0.13
2307.00,0.20
2306.00,0.34
2305.00,0.50
2304.00,0.58
2303.00,0.66
2302.00,0.89
2301.00,1.34
2300.00,1.87
2299.00,2.37
2298.00,2.85
2297.00,3.37
2296.00,3.96
2295.00,4.76
2294.00,30.67
2293.00,33.60
2292.00,36.11
2291.00,37.21
2290.00,37.57
2289.00,38.67
2288.00,41.40
2287.00,45.56
2286.00,50.04
2285.00,53.32
2284.00,54.22
2283.00,52.71
2282.00,49.89
2281.00,47.30
2280.00,45.87
2279.00,45.58
2278.00,45.96
2277.00,46.63
2276.00,47.53
2275.00,48.56
2274.00,49.65
2273.00,50.77
2272.00,51.91
2271.00,52.90
2270.00,53.59
2269.00,54.01
2268.00,54.33
2267.00,54.72
2266.00,55.28
2265.00,56.16
2264.00,57.43
2263.00,59.03
2262.00,60.76
2261.00,62.43
2260.00,63.87
2259.00,64.98
2258.00,65.80
2257.00,66.51
2256.00,67.37
2255.00,68.51
2254.00,69.98
2253.00,71.70
2252.00,73.67
2251.00,75.81
2250.00,78.00
2249.00,80.06
2248.00,81.80
2247.00,83.14
2246.00,84.18
2245.00,85.13
2244.00,86.19
2243.00,87.37
2242.00,88.59
2241.00,89.80
2240.00,90.96
2239.00,92.08
2238.00,93.15
2237.00,94.16
2236.00,95.11
2235.00,95.96
2234.00,96.70
2233.00,97.33
2232.00,97.88
2231.00,98.36
2230.00,98.80
2229.00,99.19
2228.00,99.54
2227.00,99.85
2226.00,100.11
2225.00,100.33
2224.00,100.52
2223.00,100.68
2222.00,100.79
2221.00,100.88
2220.00,100.95
2219.00,101.01
2218.00,101.06
2217.00,101.12
2216.00,101.17
2215.00,101.22
2214.00,101.26
2213.00,101.28
2212.00,101.29
2211.00,101.31
2210.00,101.32
2209.00,101.33
2208.00,101.35
2207.00,101.36
2206.00,101.38
2205.00,101.39
2204.00,101.41
2203.00,101.41
2202.00,101.42
2201.00,101.42
2200.00,101.42
2199.00,101.43
2198.00,101.43
2197.00,101.43
2196.00,101.44
2195.00,101.45
2194.00,101.45
2193.00,101.46
2192.00,101.46
2191.00,101.46
2190.00,101.45
2189.00,101.45
2188.00,101.45
2187.00,101.44
2186.00,101.44
2185.00,101.44
2184.00,101.45
2183.00,101.45
2182.00,101.45
2181.00,101.46
2180.00,101.46
2179.00,101.46
2178.00,101.46
2177.00,101.46
2176.00,101.47
2175.00,101.47
2174.00,101.47
2173.00,101.47
2172.00,101.47
2171.00,101.46
2170.00,101.46
2169.00,101.45
2168.00,101.45
2167.00,101.45
2166.00,101.45
2165.00,101.45
2164.00,101.46
2163.00,101.46
2162.00,101.46
2161.00,101.46
2160.00,101.46
2159.00,101.46
2158.00,101.46
2157.00,101.46
2156.00,101.45
2155.00,101.45
2154.00,101.45
2153.00,101.46
2152.00,101.46
2151.00,101.46
2150.00,101.46
2149.00,101.46
2148.00,101.45
2147.00,101.45
2146.00,101.45
2145.00,101.45
2144.00,101.45
2143.00,101.45
2142.00,101.45
2141.00,101.46
2140.00,101.46
2139.00,101.45
2138.00,101.45
2137.00,101.45
2136.00,101.45
2135.00,101.44
2134.00,101.43
2133.00,101.39
2132.00,101.29
2131.00,101.17
2130.00,101.11
2129.00,101.15
2128.00,101.26
2127.00,101.35
2126.00,101.40
2125.00,101.41
2124.00,101.40
2123.00,101.39
2122.00,101.37
2121.00,101.37
2120.00,101.37
2119.00,101.36
2118.00,101.37
2117.00,101.37
2116.00,101.35
2115.00,101.33
2114.00,101.32
2113.00,101.33
2112.00,101.33
2111.00,101.32
2110.00,101.32
2109.00,101.31
2108.00,101.31
2107.00,101.32
2106.00,101.35
2105.00,101.37
2104.00,101.37
2103.00,101.36
2102.00,101.35
2101.00,101.35
2100.00,101.35
2099.00,101.35
2098.00,101.33
2097.00,101.24
2096.00,101.05
2095.00,100.84
2094.00,100.78
2093.00,100.90
2092.00,101.09
2091.00,101.23
2090.00,101.29
2089.00,101.29
2088.00,101.25
2087.00,101.20
2086.00,101.17
2085.00,101.15
2084.00,101.12
2083.00,101.05
2082.00,100.81
2081.00,100.07
2080.00,98.67
2079.00,97.15
2078.00,96.49
2077.00,97.22
2076.00,98.83
2075.00,100.26
2074.00,100.92
2073.00,100.98
2072.00,100.88
2071.00,100.77
2070.00,100.64
2069.00,100.50
2068.00,100.39
2067.00,100.30
2066.00,100.20
2065.00,100.10
2064.00,100.05
2063.00,100.03
2062.00,99.99
2061.00,99.96
2060.00,99.98
2059.00,100.01
2058.00,100.04
2057.00,100.07
2056.00,100.14
2055.00,100.22
2054.00,100.28
2053.00,100.34
2052.00,100.42
2051.00,100.50
2050.00,100.57
2049.00,100.65
2048.00,100.75
2047.00,100.84
2046.00,100.91
2045.00,100.97
2044.00,101.04
2043.00,101.11
2042.00,101.15
2041.00,101.18
2040.00,101.20
2039.00,101.21
2038.00,101.22
2037.00,101.25
2036.00,101.30
2035.00,101.35
2034.00,101.36
2033.00,101.36
2032.00,101.37
2031.00,101.38
2030.00,101.38
2029.00,101.38
2028.00,101.39
2027.00,101.39
2026.00,101.39
2025.00,101.39
2024.00,101.39
2023.00,101.40
2022.00,101.39
2021.00,101.38
2020.00,101.39
2019.00,101.40
2018.00,101.40
2017.00,101.40
2016.00,101.40
2015.00,101.40
2014.00,101.39
2013.00,101.39
2012.00,101.40
2011.00,101.41
2010.00,101.41
2009.00,101.40
2008.00,101.41
2007.00,101.41
2006.00,101.41
2005.00,101.41
2004.00,101.41
2003.00,101.41
2002.00,101.40
2001.00,101.40
2000.00,101.42
1999.00,101.43
1998.00,101.43
1997.00,101.42
1996.00,101.43
1995.00,101.43
1994.00,101.43
1993.00,101.43
1992.00,101.43
1991.00,101.42
1990.00,101.41
1989.00,101.39
1988.00,101.39
1987.00,101.39
1986.00,101.39
1985.00,101.39
1984.00,101.40
1983.00,101.41
1982.00,101.41
1981.00,101.40
1980.00,101.40
1979.00,101.40
1978.00,101.40
1977.00,101.39
1976.00,101.39
1975.00,101.40
1974.00,101.40
1973.00,101.40
1972.00,101.41
1971.00,101.41
1970.00,101.41
1969.00,101.41
1968.00,101.40
1967.00,101.40
1966.00,101.38
1965.00,101.37
1964.00,101.37
1963.00,101.38
1962.00,101.38
1961.00,101.38
1960.00,101.39
1959.00,101.39
1958.00,101.39
1957.00,101.39
1956.00,101.40
1955.00,101.40
1954.00,101.40
1953.00,101.40
1952.00,101.39
1951.00,101.39
1950.00,101.39
1949.00,101.40
1948.00,101.40
1947.00,101.41
1946.00,101.42
1945.00,101.43
1944.00,101.43
1943.00,101.42
1942.00,101.40
1941.00,101.38
1940.00,101.37
1939.00,101.37
1938.00,101.35
1937.00,101.29
1936.00,101.16
1935.00,101.00
1934.00,100.89
1933.00,100.92
1932.00,101.07
1931.00,101.23
1930.00,101.33
1929.00,101.35
1928.00,101.35
1927.00,101.33
1926.00,101.31
1925.00,101.31
1924.00,101.30
1923.00,101.28
1922.00,101.24
1921.00,101.21
1920.00,101.20
1919.00,101.18
1918.00,101.16
1917.00,101.14
1916.00,101.13
1915.00,101.12
1914.00,101.12
1913.00,101.13
1912.00,101.16
1911.00,101.17
1910.00,101.17
1909.00,101.18
1908.00,101.18
1907.00,101.18
1906.00,101.19
1905.00,101.20
1904.00,101.23
1903.00,101.24
1902.00,101.25
1901.00,101.27
1900.00,101.29
1899.00,101.30
1898.00,101.31
1897.00,101.33
1896.00,101.35
1895.00,101.35
1894.00,101.34
1893.00,101.36
1892.00,101.39
1891.00,101.41
1890.00,101.40
1889.00,101.39
1888.00,101.38
1887.00,101.36
1886.00,101.35
1885.00,101.36
1884.00,101.38
1883.00,101.37
1882.00,101.36
1881.00,101.36
1880.00,101.37
1879.00,101.37
1878.00,101.37
1877.00,101.37
1876.00,101.38
1875.00,101.38
1874.00,101.37
1873.00,101.38
1872.00,101.41
1871.00,101.44
1870.00,101.45
1869.00,101.45
1868.00,101.43
1867.00,101.38
1866.00,101.34
1865.00,101.34
1864.00,101.36
1863.00,101.36
1862.00,101.35
1861.00,101.35
1860.00,101.37
1859.00,101.37
1858.00,101.35
1857.00,101.36
1856.00,101.38
1855.00,101.38
1854.00,101.37
1853.00,101.37
1852.00,101.37
1851.00,101.37
1850.00,101.36
1849.00,101.36
1848.00,101.39
1847.00,101.41
1846.00,101.44
1845.00,101.46
1844.00,101.44
1843.00,101.39
1842.00,101.34
1841.00,101.33
1840.00,101.34
1839.00,101.36
1838.00,101.36
1837.00,101.36
1836.00,101.36
1835.00,101.35
1834.00,101.35
1833.00,101.38
1832.00,101.42
1831.00,101.46
1830.00,101.47
1829.00,101.45
1828.00,101.41
1827.00,101.38
1826.00,101.35
1825.00,101.35
1824.00,101.35
1823.00,101.35
1822.00,101.36
1821.00,101.37
1820.00,101.39
1819.00,101.39
1818.00,101.36
1817.00,101.35
1816.00,101.36
1815.00,101.37
1814.00,101.36
1813.00,101.36
1812.00,101.38
1811.00,101.38
1810.00,101.35
1809.00,101.34
1808.00,101.35
1807.00,101.35
1806.00,101.34
1805.00,101.34
1804.00,101.36
1803.00,101.35
1802.00,101.32
1801.00,101.32
1800.00,101.34
1799.00,101.35
1798.00,101.33
1797.00,101.34
1796.00,101.36
1795.00,101.35
1794.00,101.31
1793.00,101.28
1792.00,101.29
1791.00,101.30
1790.00,101.30
1789.00,101.30
1788.00,101.32
1787.00,101.31
1786.00,101.29
1785.00,101.30
1784.00,101.33
1783.00,101.35
1782.00,101.36
1781.00,101.35
1780.00,101.34
1779.00,101.33
1778.00,101.33
1777.00,101.34
1776.00,101.37
1775.00,101.42
1774.00,101.45
1773.00,101.45
1772.00,101.42
1771.00,101.36
1770.00,101.27
1769.00,101.20
1768.00,101.20
1767.00,101.24
1766.00,101.27
1765.00,101.28
1764.00,101.30
1763.00,101.33
1762.00,101.34
1761.00,101.33
1760.00,101.33
1759.00,101.34
1758.00,101.34
1757.00,101.31
1756.00,101.29
1755.00,101.29
1754.00,101.26
1753.00,101.20
1752.00,101.17
1751.00,101.21
1750.00,101.27
1749.00,101.30
1748.00,101.30
1747.00,101.32
1746.00,101.33
1745.00,101.32
1744.00,101.31
1743.00,101.31
1742.00,101.30
1741.00,101.29
1740.00,101.32
1739.00,101.35
1738.00,101.35
1737.00,101.33
1736.00,101.30
1735.00,101.29
1734.00,101.32
1733.00,101.36
1732.00,101.36
1731.00,101.32
1730.00,101.30
1729.00,101.31
1728.00,101.32
1727.00,101.33
1726.00,101.34
1725.00,101.35
1724.00,101.36
1723.00,101.34
1722.00,101.32
1721.00,101.37
1720.00,101.48
1719.00,101.57
1718.00,101.57
1717.00,101.54
1716.00,101.51
1715.00,101.41
1714.00,101.31
1713.00,101.30
1712.00,101.34
1711.00,101.35
1710.00,101.33
1709.00,101.34
1708.00,101.39
1707.00,101.40
1706.00,101.37
1705.00,101.37
1704.00,101.38
1703.00,101.36
1702.00,101.30
1701.00,101.28
1700.00,101.36
1699.00,101.45
1698.00,101.56
1697.00,101.69
1696.00,101.78
1695.00,101.72
1694.00,101.53
1693.00,101.38
1692.00,101.33
1691.00,101.34
1690.00,101.32
1689.00,101.30
1688.00,101.31
1687.00,101.38
1686.00,101.48
1685.00,101.55
1684.00,101.54
1683.00,101.46
1682.00,101.38
1681.00,101.32
1680.00,101.30
1679.00,101.31
1678.00,101.36
1677.00,101.38
1676.00,101.37
1675.00,101.38
1674.00,101.40
1673.00,101.38
1672.00,101.35
1671.00,101.35
1670.00,101.37
1669.00,101.38
1668.00,101.35
1667.00,101.33
1666.00,101.34
1665.00,101.37
1664.00,101.38
1663.00,101.39
1662.00,101.41
1661.00,101.38
1660.00,101.32
1659.00,101.30
1658.00,101.31
1657.00,101.30
1656.00,101.29
1655.00,101.30
1654.00,101.33
1653.00,101.42
1652.00,101.51
1651.00,101.49
1650.00,101.39
1649.00,101.33
1648.00,101.29
1647.00,101.26
1646.00,101.24
1645.00,101.26
1644.00,101.29
1643.00,101.29
1642.00,101.29
1641.00,101.28
1640.00,101.29
1639.00,101.30
1638.00,101.28
1637.00,101.25
1636.00,101.26
1635.00,101.32
1634.00,101.34
1633.00,101.33
1632.00,101.31
1631.00,101.31
1630.00,101.33
1629.00,101.36
1628.00,101.35
1627.00,101.33
1626.00,101.32
1625.00,101.31
1624.00,101.31
1623.00,101.30
1622.00,101.30
1621.00,101.27
1620.00,101.22
1619.00,101.17
1618.00,101.15
1617.00,101.19
1616.00,101.24
1615.00,101.27
1614.00,101.28
1613.00,101.27
1612.00,101.26
1611.00,101.26
1610.00,101.29
1609.00,101.31
1608.00,101.29
1607.00,101.28
1606.00,101.30
1605.00,101.30
1604.00,101.28
1603.00,101.28
1602.00,101.29
1601.00,101.30
1600.00,101.28
1599.00,101.28
1598.00,101.30
1597.00,101.30
1596.00,101.29
1595.00,101.28
1594.00,101.30
1593.00,101.31
1592.00,101.30
1591.00,101.29
1590.00,101.30
1589.00,101.30
1588.00,101.29
1587.00,101.29
1586.00,101.30
1585.00,101.31
1584.00,101.28
1583.00,101.27
1582.00,101.29
1581.00,101.30
1580.00,101.28
1579.00,101.28
1578.00,101.27
1577.00,101.23
1576.00,101.19
1575.00,101.21
1574.00,101.25
1573.00,101.27
1572.00,101.28
1571.00,101.30
1570.00,101.33
1569.00,101.31
1568.00,101.25
1567.00,101.24
1566.00,101.29
1565.00,101.32
1564.00,101.30
1563.00,101.32
1562.00,101.34
1561.00,101.27
1560.00,101.11
1559.00,101.08
1558.00,101.19
1557.00,101.23
1556.00,101.18
1555.00,101.13
1554.00,101.14
1553.00,101.16
1552.00,101.18
1551.00,101.20
1550.00,101.22
1549.00,101.22
1548.00,101.19
1547.00,101.18
1546.00,101.22
1545.00,101.27
1544.00,101.31
1543.00,101.30
1542.00,101.24
1541.00,101.14
1540.00,101.07
1539.00,101.10
1538.00,101.16
1537.00,101.20
1536.00,101.22
1535.00,101.26
1534.00,101.31
1533.00,101.33
1532.00,101.32
1531.00,101.31
1530.00,101.31
1529.00,101.33
1528.00,101.35
1527.00,101.34
1526.00,101.32
1525.00,101.33
1524.00,101.36
1523.00,101.41
1522.00,101.43
1521.00,101.45
1520.00,101.44
1519.00,101.40
1518.00,101.35
1517.00,101.32
1516.00,101.30
1515.00,101.27
1514.00,101.25
1513.00,101.23
1512.00,101.26
1511.00,101.28
1510.00,101.26
1509.00,101.21
1508.00,101.15
1507.00,101.10
1506.00,101.11
1505.00,101.19
1504.00,101.26
1503.00,101.30
1502.00,101.32
1501.00,101.35
1500.00,101.40
1499.00,101.45
1498.00,101.44
1497.00,101.42
1496.00,101.43
1495.00,101.41
1494.00,101.35
1493.00,101.31
1492.00,101.32
1491.00,101.32
1490.00,101.30
1489.00,101.30
1488.00,101.33
1487.00,101.34
1486.00,101.32
1485.00,101.34
1484.00,101.36
1483.00,101.36
1482.00,101.35
1481.00,101.35
1480.00,101.36
1479.00,101.35
1478.00,101.34
1477.00,101.35
1476.00,101.36
1475.00,101.33
1474.00,101.28
1473.00,101.25
1472.00,101.26
1471.00,101.29
1470.00,101.30
1469.00,101.32
1468.00,101.35
1467.00,101.37
1466.00,101.35
1465.00,101.33
1464.00,101.32
1463.00,101.33
1462.00,101.34
1461.00,101.37
1460.00,101.43
1459.00,101.49
1458.00,101.48
1457.00,101.44
1456.00,101.42
1455.00,101.40
1454.00,101.37
1453.00,101.33
1452.00,101.34
1451.00,101.37
1450.00,101.38
1449.00,101.37
1448.00,101.37
1447.00,101.39
1446.00,101.40
1445.00,101.38
1444.00,101.38
1443.00,101.41
1442.00,101.43
1441.00,101.41
1440.00,101.40
1439.00,101.42
1438.00,101.41
1437.00,101.37
1436.00,101.36
1435.00,101.39
1434.00,101.39
1433.00,101.37
1432.00,101.38
1431.00,101.42
1430.00,101.43
1429.00,101.40
1428.00,101.38
1427.00,101.39
1426.00,101.40
1425.00,101.37
1424.00,101.34
1423.00,101.37
1422.00,101.42
1421.00,101.44
1420.00,101.45
1419.00,101.46
1418.00,101.42
1417.00,101.34
1416.00,101.31
1415.00,101.35
1414.00,101.40
1413.00,101.39
1412.00,101.37
1411.00,101.40
1410.00,101.42
1409.00,101.41
1408.00,101.40
1407.00,101.42
1406.00,101.45
1405.00,101.43
1404.00,101.42
1403.00,101.43
1402.00,101.45
1401.00,101.43
1400.00,101.40
1399.00,101.39
1398.00,101.40
1397.00,101.40
1396.00,101.41
1395.00,101.44
1394.00,101.46
1393.00,101.43
1392.00,101.41
1391.00,101.42
1390.00,101.45
1389.00,101.46
1388.00,101.45
1387.00,101.46
1386.00,101.47
1385.00,101.47
1384.00,101.47
1383.00,101.48
1382.00,101.48
1381.00,101.47
1380.00,101.46
1379.00,101.47
1378.00,101.48
1377.00,101.49
1376.00,101.49
1375.00,101.49
1374.00,101.48
1373.00,101.47
1372.00,101.45
1371.00,101.44
1370.00,101.46
1369.00,101.47
1368.00,101.47
1367.00,101.48
1366.00,101.50
1365.00,101.49
1364.00,101.47
1363.00,101.45
1362.00,101.43
1361.00,101.42
1360.00,101.43
1359.00,101.44
1358.00,101.45
1357.00,101.45
1356.00,101.44
1355.00,101.45
1354.00,101.46
1353.00,101.47
1352.00,101.47
1351.00,101.47
1350.00,101.48
1349.00,101.48
1348.00,101.47
1347.00,101.46
1346.00,101.47
1345.00,101.48
1344.00,101.48
1343.00,101.47
1342.00,101.47
1341.00,101.44
1340.00,101.42
1339.00,101.41
1338.00,101.42
1337.00,101.43
1336.00,101.44
1335.00,101.46
1334.00,101.48
1333.00,101.48
1332.00,101.48
1331.00,101.48
1330.00,101.49
1329.00,101.48
1328.00,101.48
1327.00,101.48
1326.00,101.49
1325.00,101.49
1324.00,101.48
1323.00,101.49
1322.00,101.50
1321.00,101.49
1320.00,101.48
1319.00,101.47
1318.00,101.47
1317.00,101.46
1316.00,101.45
1315.00,101.46
1314.00,101.46
1313.00,101.46
1312.00,101.46
1311.00,101.47
1310.00,101.48
1309.00,101.48
1308.00,101.47
1307.00,101.47
1306.00,101.48
1305.00,101.48
1304.00,101.48
1303.00,101.49
1302.00,101.49
1301.00,101.49
1300.00,101.48
1299.00,101.48
1298.00,101.49
1297.00,101.49
1296.00,101.49
1295.00,101.50
1294.00,101.50
1293.00,101.50
1292.00,101.50
1291.00,101.50
1290.00,101.50
1289.00,101.49
1288.00,101.48
1287.00,101.48
1286.00,101.49
1285.00,101.49
1284.00,101.49
1283.00,101.49
1282.00,101.50
1281.00,101.49
1280.00,101.49
1279.00,101.50
1278.00,101.51
1277.00,101.51
1276.00,101.51
1275.00,101.51
1274.00,101.51
1273.00,101.50
1272.00,101.49
1271.00,101.49
1270.00,101.50
1269.00,101.50
1268.00,101.50
1267.00,101.51
1266.00,101.51
1265.00,101.50
1264.00,101.50
1263.00,101.51
1262.00,101.52
1261.00,101.52
1260.00,101.51
1259.00,101.51
1258.00,101.53
1257.00,101.54
1256.00,101.54
1255.00,101.55
1254.00,101.55
1253.00,101.54
1252.00,101.53
1251.00,101.52
1250.00,101.52
1249.00,101.52
1248.00,101.52
1247.00,101.54
1246.00,101.55
1245.00,101.55
1244.00,101.54
1243.00,101.54
1242.00,101.55
1241.00,101.55
1240.00,101.55
1239.00,101.56
1238.00,101.56
1237.00,101.55
1236.00,101.54
1235.00,101.54
1234.00,101.55
1233.00,101.55
1232.00,101.55
1231.00,101.56
1230.00,101.57
1229.00,101.55
1228.00,101.54
1227.00,101.53
1226.00,101.53
1225.00,101.53
1224.00,101.53
1223.00,101.54
1222.00,101.55
1221.00,101.54
1220.00,101.53
1219.00,101.53
1218.00,101.53
1217.00,101.53
1216.00,101.53
1215.00,101.53
1214.00,101.55
1213.00,101.55
1212.00,101.56
1211.00,101.56
1210.00,101.56
1209.00,101.56
1208.00,101.55
1207.00,101.56
1206.00,101.57
1205.00,101.56
1204.00,101.55
1203.00,101.54
1202.00,101.55
1201.00,101.55
1200.00,101.55
1199.00,101.56
1198.00,101.56
1197.00,101.56
1196.00,101.56
1195.00,101.56
1194.00,101.56
1193.00,101.54
1192.00,101.53
1191.00,101.54
1190.00,101.56
1189.00,101.56
1188.00,101.57
1187.00,101.58
1186.00,101.58
1185.00,101.57
1184.00,101.56
1183.00,101.56
1182.00,101.56
1181.00,101.56
1180.00,101.56
1179.00,101.57
1178.00,101.57
1177.00,101.56
1176.00,101.54
1175.00,101.54
1174.00,101.55
1173.00,101.54
1172.00,101.53
1171.00,101.53
1170.00,101.53
1169.00,101.53
1168.00,101.52
1167.00,101.53
1166.00,101.55
1165.00,101.55
1164.00,101.55
1163.00,101.56
1162.00,101.58
1161.00,101.58
1160.00,101.57
1159.00,101.58
1158.00,101.58
1157.00,101.57
1156.00,101.56
1155.00,101.56
1154.00,101.58
1153.00,101.58
1152.00,101.57
1151.00,101.58
1150.00,101.58
1149.00,101.57
1148.00,101.57
1147.00,101.57
1146.00,101.59
1145.00,101.59
1144.00,101.58
1143.00,101.60
1142.00,101.61
1141.00,101.60
1140.00,101.59
1139.00,101.58
1138.00,101.58
1137.00,101.58
1136.00,101.58
1135.00,101.59
1134.00,101.60
1133.00,101.58
1132.00,101.56
1131.00,101.56
1130.00,101.56
1129.00,101.55
1128.00,101.55
1127.00,101.57
1126.00,101.59
1125.00,101.58
1124.00,101.56
1123.00,101.56
1122.00,101.57
1121.00,101.58
1120.00,101.57
1119.00,101.57
1118.00,101.57
1117.00,101.56
1116.00,101.56
1115.00,101.57
1114.00,101.59
1113.00,101.59
1112.00,101.58
1111.00,101.58
1110.00,101.59
1109.00,101.58
1108.00,101.55
1107.00,101.53
1106.00,101.51
1105.00,101.50
1104.00,101.50
1103.00,101.52
1102.00,101.54
1101.00,101.53
1100.00,101.52
1099.00,101.54
1098.00,101.58
1097.00,101.61
1096.00,101.62
1095.00,101.64
1094.00,101.62
1093.00,101.58
1092.00,101.52
1091.00,101.47
1090.00,101.44
1089.00,101.41
1088.00,101.39
1087.00,101.38
1086.00,101.38
1085.00,101.35
1084.00,101.31
1083.00,101.29
1082.00,101.27
1081.00,101.25
1080.00,101.23
1079.00,101.23
1078.00,101.24
1077.00,101.23
1076.00,101.23
1075.00,101.25
1074.00,101.27
1073.00,101.26
1072.00,101.26
1071.00,101.30
1070.00,101.35
1069.00,101.39
1068.00,101.44
1067.00,101.51
1066.00,101.57
1065.00,101.58
1064.00,101.56
1063.00,101.57
1062.00,101.57
1061.00,101.55
1060.00,101.50
1059.00,101.46
1058.00,101.43
1057.00,101.38
1056.00,101.33
1055.00,101.31
1054.00,101.29
1053.00,101.25
1052.00,101.23
1051.00,101.24
1050.00,101.25
1049.00,101.22
1048.00,101.20
1047.00,101.24
1046.00,101.29
1045.00,101.30
1044.00,101.31
1043.00,101.34
1042.00,101.40
1041.00,101.44
1040.00,101.47
1039.00,101.52
1038.00,101.56
1037.00,101.55
1036.00,101.53
1035.00,101.54
1034.00,101.54
1033.00,101.50
1032.00,101.46
1031.00,101.47
1030.00,101.50
1029.00,101.50
1028.00,101.47
1027.00,101.48
1026.00,101.50
1025.00,101.51
1024.00,101.51
1023.00,101.55
1022.00,101.58
1021.00,101.55
1020.00,101.50
1019.00,101.47
1018.00,101.46
1017.00,101.44
1016.00,101.42
1015.00,101.46
1014.00,101.50
1013.00,101.49
1012.00,101.49
1011.00,101.53
1010.00,101.57
1009.00,101.54
1008.00,101.47
1007.00,101.44
1006.00,101.45
1005.00,101.45
1004.00,101.44
1003.00,101.46
1002.00,101.47
1001.00,101.46
1000.00,101.44
999.00,101.43
998.00,101.38
997.00,101.28
996.00,101.23
995.00,101.32
994.00,101.46
993.00,101.52
992.00,101.52
991.00,101.53
990.00,101.54
989.00,101.52
988.00,101.48
987.00,101.49
986.00,101.49
985.00,101.40
984.00,101.28
983.00,101.25
982.00,101.23
981.00,101.17
980.00,101.13
979.00,101.21
978.00,101.34
977.00,101.41
976.00,101.43
975.00,101.49
974.00,101.58
973.00,101.60
972.00,101.55
971.00,101.51
970.00,101.47
969.00,101.40
968.00,101.38
967.00,101.46
966.00,101.50
965.00,101.42
964.00,101.39
963.00,101.56
962.00,101.78
961.00,101.80
960.00,101.69
959.00,101.67
958.00,101.76
957.00,101.83
956.00,101.84
955.00,101.84
954.00,101.74
953.00,101.49
952.00,101.31
951.00,101.39
950.00,101.51
949.00,101.39
948.00,101.14
947.00,101.08
946.00,101.22
945.00,101.37
944.00,101.59
943.00,101.96
942.00,102.17
941.00,101.96
940.00,101.56
939.00,101.42
938.00,101.40
937.00,101.13
936.00,100.76
935.00,100.74
934.00,101.01
933.00,101.16
932.00,101.15
931.00,101.27
930.00,101.43
929.00,101.43
928.00,101.50
927.00,101.88
926.00,102.16
925.00,101.99
924.00,101.89
923.00,102.44
922.00,103.08
921.00,102.95
920.00,102.43
919.00,102.48
918.00,102.83
917.00,102.63
916.00,102.02
915.00,101.88
914.00,102.14
913.00,102.13
