CENTRALWAVELNG,FLAM
1.17898,3.842837422081696e-17
1.17922,3.706636247504883e-17
1.17947,3.1835225773553596e-17
1.17972,3.4034669255330724e-17
1.17996,3.661692317024347e-17
1.18021,3.218331576349979e-17
1.18046,2.9554993904203425e-17
1.1807,3.511523264441475e-17
1.18095,3.500858516676777e-17
1.1812,3.6195405087958925e-17
1.18144,3.7309943608245375e-17
1.18169,3.570130271006149e-17
1.18194,3.482875112040821e-17
1.18218,3.919014400213177e-17
1.18243,4.054495947443254e-17
1.18268,4.1523870546246667e-17
1.18292,4.238348203450073e-17
1.18317,3.895206981508096e-17
1.18342,3.4446516453150637e-17
1.18366,3.0789791551909404e-17
1.18391,3.4607267097882833e-17
1.18415,3.58629751311574e-17
1.1844,3.322025369380341e-17
1.18465,3.6047749404278856e-17
1.18489,3.876462564682682e-17
1.18514,3.622629124255694e-17
1.18539,3.2047415757121766e-17
1.18563,3.0408669326593896e-17
1.18588,3.7074890911824184e-17
1.18613,3.4910457160140684e-17
1.18637,3.743354992304192e-17
1.18662,4.4076001313981425e-17
1.18687,4.2879986685279885e-17
1.18711,3.7458500800490775e-17
1.18736,3.500839283828529e-17
1.18761,3.720074002018281e-17
1.18785,3.753889488926264e-17
1.1881,3.562896016715621e-17
1.18835,3.3855968357461466e-17
1.18859,3.645725520813314e-17
1.18884,3.876649581426549e-17
1.18909,3.931661131603111e-17
1.18933,3.99599472350422e-17
1.18958,3.729611325172802e-17
1.18983,3.824444761564157e-17
1.19007,3.706652787341612e-17
1.19032,3.587756230361692e-17
1.19057,3.974653834302449e-17
1.19081,3.861809740176139e-17
1.19106,3.410625773165328e-17
1.19131,3.552843113089915e-17
1.19155,4.0270308881264746e-17
1.1918,3.9023722834797436e-17
1.19205,3.778713150650048e-17
1.19229,4.127598435822773e-17
1.19254,3.787469381350931e-17
1.19279,3.71182890214434e-17
1.19303,3.804692050923317e-17
1.19328,3.6714593470161345e-17
1.19353,3.7510891731789025e-17
1.19377,3.979533474071473e-17
1.19402,4.271892201614266e-17
1.19427,4.157791701438771e-17
1.19451,3.7771803071919525e-17
1.19476,3.8257437544516836e-17
1.19501,3.168824999885877e-17
1.19525,3.511945442554272e-17
1.1955,4.0053730908946544e-17
1.19574,3.656568502928474e-17
1.19599,3.428248268285047e-17
1.19624,3.8409885047701064e-17
1.19648,4.2499355963635596e-17
1.19673,4.4007296984988515e-17
1.19698,3.934377527995051e-17
1.19722,3.820142575739865e-17
1.19747,3.607581507775477e-17
1.19772,3.503442951548331e-17
1.19796,3.647536971258547e-17
1.19821,3.641448046343314e-17
1.19846,3.303724009347511e-17
1.1987,3.357505526945859e-17
1.19895,3.971740904385385e-17
1.1992,4.1084942705453274e-17
1.19944,3.820322119579438e-17
1.19969,3.404147523795677e-17
1.19994,3.3209845678294714e-17
1.20018,3.6195469114485907e-17
1.20043,3.907147255278489e-17
1.20068,4.0301998717117745e-17
1.20092,3.641971141205735e-17
1.20117,3.7044146947336695e-17
1.20142,4.037961958833968e-17
1.20166,3.979845022230041e-17
1.20191,3.549634828884918e-17
1.20216,3.8690700587914444e-17
1.2024,4.308857840519395e-17
1.20265,4.031869110671328e-17
1.2029,3.393283600567654e-17
1.20314,3.6412075986613745e-17
1.20339,3.8774969260264796e-17
1.20364,4.464731344982418e-17
1.20388,4.2769056855079e-17
1.20413,4.026005571411019e-17
1.20438,3.8700133833690087e-17
1.20462,3.574173056506147e-17
1.20487,4.0602555526576665e-17
1.20512,4.0414747373926545e-17
1.20536,4.2775734687824844e-17
1.20561,4.4734783400503425e-17
1.20586,4.3187187173126745e-17
1.2061,4.662305405254996e-17
1.20635,4.5250289019833964e-17
1.20659,3.9826439970639397e-17
1.20684,3.423564994963225e-17
1.20709,3.662136116193912e-17
1.20733,4.168320342931005e-17
1.20758,4.1887558684607656e-17
1.20783,3.7950517278371425e-17
1.20807,4.013633451907714e-17
1.20832,3.9320864711391474e-17
1.20857,4.169357619044899e-17
1.20881,4.51945444318546e-17
1.20906,4.458099291656324e-17
1.20931,4.0833456678147245e-17
1.20955,4.16751708732796e-17
1.2098,4.521225341493437e-17
1.21005,4.800906547653512e-17
1.21029,4.894098493105807e-17
1.21054,4.5367165840686025e-17
1.21079,4.175396301973278e-17
1.21103,4.0865730345065236e-17
1.21128,4.260604549290735e-17
1.21153,4.1310802106710786e-17
1.21177,3.5265402819970667e-17
1.21202,3.09852182215027e-17
1.21227,3.721235531402924e-17
1.21251,4.3863532272648646e-17
1.21276,4.607872553552383e-17
1.21301,4.702425655889257e-17
1.21325,4.3557083199962315e-17
1.2135,4.416669835286298e-17
1.21375,4.733682863590271e-17
1.21399,4.4727254613989876e-17
1.21424,4.5923009464822775e-17
1.21449,4.330794982639016e-17
1.21473,4.2543658936454865e-17
1.21498,4.8162068119085257e-17
1.21523,4.778457595635553e-17
1.21547,4.6159055431432033e-17
1.21572,4.7762527230102704e-17
1.21597,4.321081040957157e-17
1.21621,3.9842323599779613e-17
1.21646,4.289469316417198e-17
1.21671,4.308266630421119e-17
1.21695,4.189161285543293e-17
1.2172,4.268461769011653e-17
1.21744,4.3655965994161817e-17
1.21769,4.3130670682077704e-17
1.21794,4.327010243428467e-17
1.21818,4.896918913436439e-17
1.21843,5.5396551741213945e-17
1.21868,5.0058008244673985e-17
1.21892,4.501016621547667e-17
1.21917,4.243797479504846e-17
1.21942,4.5235120185138043e-17
1.21966,5.053278572580204e-17
1.21991,4.249526317040613e-17
1.22016,3.7596808122015584e-17
1.2204,4.3245985057332163e-17
1.22065,5.043616642895549e-17
1.2209,4.743102822517469e-17
1.22114,4.3457777902174646e-17
1.22139,4.3335990259236056e-17
1.22164,4.406964517683021e-17
1.22188,4.361812250201447e-17
1.22213,4.4924429130530405e-17
1.22238,4.34045412193624e-17
1.22262,3.892292974579153e-17
1.22287,4.018661633297727e-17
1.22312,4.6430121827458626e-17
1.22336,5.021614073513897e-17
1.22361,4.533138802692921e-17
1.22386,4.418307547570156e-17
1.2241,4.680970482584274e-17
1.22435,4.850971420399638e-17
1.2246,4.3680538515256396e-17
1.22484,4.420132648364559e-17
1.22509,4.3847007508741136e-17
1.22534,4.070444418925331e-17
1.22558,4.5013617251530686e-17
1.22583,5.048565445620906e-17
1.22608,5.17209784613599e-17
1.22632,4.626520372050771e-17
1.22657,4.675552494007583e-17
1.22682,4.902311040852804e-17
1.22706,4.8810766867867695e-17
1.22731,4.3134231389056456e-17
1.22756,4.2970414126655615e-17
1.2278,5.009745659891276e-17
1.22805,5.427669768385422e-17
1.22829,5.12264008173179e-17
1.22854,4.6307343987344795e-17
1.22879,4.626765318757591e-17
1.22903,4.757463550326275e-17
1.22928,4.537001946969173e-17
1.22953,4.385611317316896e-17
1.22977,4.751368660523707e-17
1.23002,4.764678866056907e-17
1.23027,5.075828451338114e-17
1.23051,4.921849453698585e-17
1.23076,4.956684051578566e-17
1.23101,4.605998585140463e-17
1.23125,4.524063342073888e-17
1.2315,4.619557601865943e-17
1.23175,5.228193347429253e-17
1.23199,5.353249152258011e-17
1.23224,4.817214292776327e-17
1.23249,4.436694241891004e-17
1.23273,4.6464833716526e-17
1.23298,4.829530867947594e-17
1.23323,4.551241643445547e-17
1.23347,4.6387071887307054e-17
1.23372,4.953380579535162e-17
1.23397,4.9305345192379836e-17
1.23421,5.105350689648984e-17
1.23446,5.1937336957452375e-17
1.23471,4.7881593273746525e-17
1.23495,4.958984621659317e-17
1.2352,4.783511094463079e-17
1.23545,4.933954226850711e-17
1.23569,4.8659066401381607e-17
1.23594,4.3110387508827154e-17
1.23619,4.554902309606009e-17
1.23643,4.929232456872722e-17
1.23668,5.125527313928072e-17
1.23693,4.8851472131503456e-17
1.23717,5.0957577333305184e-17
1.23742,4.6425914129706554e-17
1.23767,4.4237949251757085e-17
1.23791,4.9251182418426724e-17
1.23816,5.200264462503711e-17
1.23841,5.429602879602101e-17
1.23865,4.890094296600135e-17
1.2389,4.23110217535684e-17
1.23915,3.7289343771923984e-17
1.23939,4.110365658762302e-17
1.23964,4.935489684911834e-17
1.23988,5.2492624140968376e-17
1.24013,4.892207618399009e-17
1.24038,4.3888985326847963e-17
1.24062,4.7944781156324904e-17
1.24087,5.0110965022075435e-17
1.24112,4.489362616418091e-17
1.24136,4.368418719410143e-17
1.24161,4.7520679726381864e-17
1.24186,4.947839176370585e-17
1.2421,4.562339293157343e-17
1.24235,4.5200540674497584e-17
1.2426,4.581818130257577e-17
1.24284,4.9859678694829466e-17
1.24309,4.870652597517845e-17
1.24334,4.305468749245446e-17
1.24358,4.136919015209236e-17
1.24383,4.001458099065163e-17
1.24408,4.3067813544329943e-17
1.24432,4.553160506967584e-17
1.24457,4.842372143136259e-17
1.24482,5.079333197438762e-17
1.24506,4.633265420905579e-17
1.24531,4.9188355679553366e-17
1.24556,5.180244088442999e-17
1.2458,5.070479736150814e-17
1.24605,4.9315428584310413e-17
1.2463,4.9149648716671153e-17
1.24654,4.495966235172414e-17
1.24679,5.424208973335546e-17
1.24704,5.604926449956002e-17
1.24728,5.045825808593323e-17
1.24753,5.125247425579217e-17
1.24778,5.5175874413442216e-17
1.24802,5.644157432705318e-17
1.24827,5.176535718112249e-17
1.24852,4.7915053392020185e-17
1.24876,4.88825790627346e-17
1.24901,5.505845819245303e-17
1.24926,5.637336084235068e-17
1.2495,4.948318464822998e-17
1.24975,5.004647392372853e-17
1.25,5.132985734214749e-17
1.25024,4.901402899816494e-17
1.25049,5.370245683275177e-17
1.25073,5.502455262920389e-17
1.25098,5.677836085763308e-17
1.25123,5.972770602718416e-17
1.25147,5.851920312564447e-17
1.25172,5.884881515173899e-17
1.25197,5.071271817800268e-17
1.25221,4.1306059661988066e-17
1.25246,3.799099159967814e-17
1.25271,3.345077062525491e-17
1.25295,4.035984090167653e-17
1.2532,5.0789037460895335e-17
1.25345,5.192193939156115e-17
1.25369,4.722357153358054e-17
1.25394,5.220972803485702e-17
1.25419,6.17321704013323e-17
1.25443,5.982567873028913e-17
1.25468,5.5102655311036627e-17
1.25493,5.0275800236159766e-17
1.25517,5.137156685815188e-17
1.25542,5.001112464655911e-17
1.25567,5.080851332932376e-17
1.25591,5.875653868423412e-17
1.25616,5.5219042892633255e-17
1.25641,5.3183853684180335e-17
1.25665,5.2551736436193434e-17
1.2569,5.506221865003115e-17
1.25715,5.674056774622714e-17
1.25739,5.560822659079261e-17
1.25764,5.73794508770121e-17
1.25789,5.606214878969936e-17
1.25813,5.0896160572183365e-17
1.25838,5.275051551924173e-17
1.25863,5.555776862043636e-17
1.25887,5.621906545845855e-17
1.25912,5.3180364829275356e-17
1.25937,5.0072189887279874e-17
1.25961,5.1821882903420333e-17
1.25986,5.4166328994409405e-17
1.26011,5.3645000052408536e-17
1.26035,5.1123248991458545e-17
1.2606,5.127106170789622e-17
1.26085,5.4615183287721327e-17
1.26109,5.627855467430488e-17
1.26134,5.682471045856945e-17
1.26158,5.942083687003138e-17
1.26183,5.560359428964964e-17
1.26208,4.886946184028305e-17
1.26232,4.76418861995474e-17
1.26257,5.456283826012045e-17
1.26282,6.212082212737846e-17
1.26306,6.1152290909886e-17
1.26331,5.578352642158597e-17
1.26356,5.977597663249737e-17
1.2638,5.830052206498549e-17
1.26405,5.478402945999579e-17
1.2643,5.044249328106052e-17
1.26454,5.32303159242986e-17
1.26479,5.4302633704957345e-17
1.26504,5.929182781609379e-17
1.26528,5.786444003713208e-17
1.26553,4.889798827676825e-17
1.26578,4.9454907448171424e-17
1.26602,6.080471719466674e-17
1.26627,5.569522275543807e-17
1.26652,5.650303658744312e-17
1.26676,5.943775149835701e-17
1.26701,5.459921227299328e-17
1.26726,5.760716091949477e-17
1.2675,6.124085469995811e-17
1.26775,6.176311862311244e-17
1.268,6.135589488276251e-17
1.26824,6.062328222730213e-17
1.26849,5.788610370039873e-17
1.26874,5.955967931027273e-17
1.26898,6.24325704037699e-17
1.26923,5.859580539437106e-17
1.26948,5.752348092107347e-17
1.26972,5.870376415159458e-17
1.26997,5.377443065921431e-17
1.27022,5.0947271819336e-17
1.27046,5.653326368963762e-17
1.27071,5.47850471348406e-17
1.27096,5.222834907322126e-17
1.2712,5.067563252507915e-17
1.27145,5.72268748955575e-17
1.2717,6.514817101978833e-17
1.27194,6.463827277167574e-17
1.27219,5.994903099891884e-17
1.27244,5.951306264937665e-17
1.27268,5.945046584591224e-17
1.27293,5.901631457295707e-17
1.27317,6.041992282646652e-17
1.27342,5.962173391500972e-17
1.27367,5.904431028464772e-17
1.27391,6.384344488915656e-17
1.27416,6.062330432718699e-17
1.27441,5.922304122858556e-17
1.27465,6.08230678468674e-17
1.2749,6.058061677382786e-17
1.27515,5.885516966645836e-17
1.27539,5.911526889314516e-17
1.27564,5.750418934367264e-17
1.27589,6.1752747706771e-17
1.27613,6.521806809376534e-17
1.27638,6.210447329734483e-17
1.27663,6.023581666165063e-17
1.27687,6.043696023324818e-17
1.27712,6.10598882326272e-17
1.27737,6.635014431551298e-17
1.27761,6.715730093636042e-17
1.27786,5.74927740637077e-17
1.27811,5.684520778515026e-17
1.27835,5.759760588367113e-17
1.2786,5.429101341858112e-17
1.27885,5.664549242123191e-17
1.27909,5.999431560019057e-17
1.27934,6.528232605718611e-17
1.27959,6.197973670411495e-17
1.27983,6.023479379715012e-17
1.28008,6.516292481060581e-17
1.28033,5.990434042191394e-17
1.28057,5.4069448063567085e-17
1.28082,5.699864374336791e-17
1.28107,5.918545601220744e-17
1.28131,5.948563849200304e-17
1.28156,6.74064026250528e-17
1.28181,7.522603813751222e-17
1.28205,8.379819168728253e-17
1.2823,8.885380631166965e-17
1.28255,7.695777461422348e-17
1.28279,6.960897903430444e-17
1.28304,6.6375895913231e-17
1.28329,6.244601080576223e-17
1.28353,6.150088296305286e-17
1.28378,5.774553600853719e-17
1.28402,5.72086288720827e-17
1.28427,5.79193687656474e-17
1.28452,6.651350804567027e-17
1.28476,6.657592166535567e-17
1.28501,5.920286124673919e-17
1.28526,6.439730962574324e-17
1.2855,6.334250414338768e-17
1.28575,6.065462926800798e-17
1.286,5.7268778192039e-17
1.28624,5.939915541781148e-17
1.28649,5.695555519959181e-17
1.28674,5.3409500711583523e-17
1.28698,5.338507104150839e-17
1.28723,5.938882495969471e-17
1.28748,5.881831156037061e-17
1.28772,5.715644651564932e-17
1.28797,5.544663818393069e-17
1.28822,5.2702322683308754e-17
1.28846,5.416522473766924e-17
1.28871,5.395975487431777e-17
1.28896,5.439712605778207e-17
1.2892,5.869068629190912e-17
1.28945,6.044170839528642e-17
1.2897,6.58302972018627e-17
1.28994,6.606895766851648e-17
1.29019,6.177002368999075e-17
1.29044,6.167063223764202e-17
1.29068,6.388439859106924e-17
1.29093,6.066935713685287e-17
1.29118,5.97425423454062e-17
1.29142,6.726117610251403e-17
1.29167,6.693778226947617e-17
1.29192,5.788268328508569e-17
1.29216,5.992852666155092e-17
1.29241,6.275513202428615e-17
1.29266,6.526755054210589e-17
1.2929,6.235137984239499e-17
1.29315,5.810363085120326e-17
1.2934,6.098667696888417e-17
1.29364,6.412937619138021e-17
1.29389,6.615678094035471e-17
1.29414,6.519435669047382e-17
1.29438,5.992042768227916e-17
1.29463,5.829503840442498e-17
1.29487,6.056261182706769e-17
1.29512,6.398828591530481e-17
1.29537,6.315870730262285e-17
1.29561,6.230155474846374e-17
1.29586,6.36157950082869e-17
1.29611,6.24961278857723e-17
1.29635,6.327663187487429e-17
1.2966,5.948268196930792e-17
1.29685,5.752214582244536e-17
1.29709,6.025795067899281e-17
1.29734,6.093521644201033e-17
1.29759,6.27019549569779e-17
1.29783,6.534369326529146e-17
1.29808,6.071563215048058e-17
1.29833,5.935231689341264e-17
1.29857,6.199653587536153e-17
1.29882,6.27060151590593e-17
1.29907,5.954440851063707e-17
1.29931,6.178035606670743e-17
1.29956,5.715916316425059e-17
1.29981,5.934354241782688e-17
1.30005,6.150378606350258e-17
1.3003,5.777563159906186e-17
1.30055,5.828981724732612e-17
1.30079,5.937573247467247e-17
1.30104,5.372453948867957e-17
1.30129,5.790960341643321e-17
1.30153,6.142709589469854e-17
1.30178,6.376343914811102e-17
1.30203,6.139407918992802e-17
1.30227,5.826721320478148e-17
1.30252,5.725233777185231e-17
1.30277,5.926141726447165e-17
1.30301,6.035965276718577e-17
1.30326,5.732964215458176e-17
1.30351,5.462796986513469e-17
1.30375,5.809744999584215e-17
1.304,6.42820081392713e-17
1.30425,6.206437036427438e-17
1.30449,5.908404404510833e-17
1.30474,6.724852980726331e-17
1.30499,6.852988870476435e-17
1.30523,6.061286420270435e-17
1.30548,5.49979430140404e-17
1.30573,6.333302514915322e-17
1.30597,6.511735380620167e-17
1.30622,6.354186953331663e-17
1.30646,6.091529755658521e-17
1.30671,5.512099615751375e-17
1.30696,5.606067254623714e-17
1.3072,6.200967495780743e-17
1.30745,6.107355435246721e-17
1.3077,6.041758606131514e-17
1.30794,5.999694040292547e-17
1.30819,5.867580457688998e-17
1.30844,6.251387451368002e-17
1.30868,6.045207108302598e-17
1.30893,5.4524286224318345e-17
1.30918,6.262730910205442e-17
1.30942,7.517618825684235e-17
1.30967,6.983271582770306e-17
1.30992,6.121178276303672e-17
1.31016,6.017969184168779e-17
1.31041,6.746064469112807e-17
1.31066,7.087209086943381e-17
1.3109,6.30060147540778e-17
1.31115,5.509780582477917e-17
1.3114,5.737063043940519e-17
1.31164,6.698002854659294e-17
1.31189,6.77239578567746e-17
1.31214,6.226543957150389e-17
1.31238,6.214160685838027e-17
1.31263,6.396320831285693e-17
1.31288,6.675835329306173e-17
1.31312,6.060001858121326e-17
1.31337,6.591823646127086e-17
1.31362,7.21950521073342e-17
1.31386,6.472544420784111e-17
1.31411,5.949761389929654e-17
1.31436,5.471911612168893e-17
1.3146,5.770918442576502e-17
1.31485,5.94626399354566e-17
1.3151,6.331851865014797e-17
1.31534,6.459541836581641e-17
1.31559,6.023474376465934e-17
1.31584,5.770379662677716e-17
1.31608,6.155658235919293e-17
1.31633,6.025060944810974e-17
1.31658,5.409486919920287e-17
1.31682,5.693054485960212e-17
1.31707,6.092570705169594e-17
1.31731,6.008169314770802e-17
1.31756,5.965631548987623e-17
1.31781,5.932661522646106e-17
1.31805,5.911252040505043e-17
1.3183,6.336636357756994e-17
1.31855,6.389997487727336e-17
1.31879,6.681566346806534e-17
1.31904,7.013232527260213e-17
1.31929,6.970141439028051e-17
1.31953,6.918049350077533e-17
1.31978,6.973924429799395e-17
1.32003,6.333074781899363e-17
1.32027,5.94256887400775e-17
1.32052,5.868431291071897e-17
1.32077,6.31747417746909e-17
1.32101,6.745506383088342e-17
1.32126,5.753426406590161e-17
1.32151,5.679030618061209e-17
1.32175,6.133357735916141e-17
1.322,6.43713368094201e-17
1.32225,6.292610762313334e-17
1.32249,6.494700378401504e-17
1.32274,7.150085995156004e-17
1.32299,6.27966585665718e-17
1.32323,5.807633503287695e-17
1.32348,5.726488646119901e-17
1.32373,5.596142418367206e-17
1.32397,5.2309765582762814e-17
1.32422,5.918903279428376e-17
1.32447,6.494298914751315e-17
1.32471,6.050034005987996e-17
1.32496,5.805148905215523e-17
1.32521,4.8311284006780067e-17
1.32545,5.204944320909255e-17
1.3257,5.845113501064134e-17
1.32595,6.201340762832506e-17
1.32619,6.197548351674991e-17
1.32644,6.00867175467925e-17
1.32669,5.841505963009814e-17
1.32693,5.849419969298258e-17
1.32718,5.79965706317525e-17
1.32743,5.854461730078629e-17
1.32767,6.045096956556582e-17
1.32792,6.101590665755954e-17
1.32817,5.520521273985643e-17
1.32841,5.681652335566816e-17
1.32866,5.721427766585427e-17
1.3289,5.3665720031007785e-17
1.32915,5.123305989171158e-17
1.3294,5.315348481840347e-17
1.32964,5.265760550253287e-17
1.32989,5.5284137858186783e-17
1.33014,5.700733639683149e-17
1.33038,5.724738077059597e-17
1.33063,5.622377929329603e-17
1.33088,5.419946063374884e-17
1.33112,5.1333288880170875e-17
1.33137,4.330747152855752e-17
1.33162,5.054798742265311e-17
1.33186,5.328169711337859e-17
1.33211,5.2110495074501184e-17
1.33236,4.590286575384779e-17
1.3326,4.276400124150621e-17
1.33285,5.125802410785148e-17
1.3331,5.292647400102619e-17
1.33334,4.951981533243707e-17
1.33359,4.893732450212094e-17
1.33384,4.6420915088165923e-17
1.33408,4.895211055405169e-17
1.33433,5.1549284331533635e-17
1.33458,4.546212318269575e-17
1.33482,3.9419553025902635e-17
1.33507,3.519925622259076e-17
1.33532,3.900683447037975e-17
1.33556,4.370358902092709e-17
1.33581,3.752398514650003e-17
1.33606,3.98898307238935e-17
1.3363,4.0660141360300045e-17
1.33655,3.882508893031859e-17
1.3368,3.730827906156094e-17
1.33704,3.704734058088741e-17
1.33729,3.39119288731096e-17
1.33754,3.6160631486675733e-17
